Idade,Renda_Media,Ano,Trimestre
62,2353.6507936507937,2024,2
63,2207.6619718309857,2024,2
64,2565.766666666667,2024,2
65,3417.317073170732,2024,2
66,1969.9642857142856,2024,2
67,1951.9130434782608,2024,2
68,3348.785714285714,2024,2
69,4834.090909090909,2024,2
70,1699.0526315789473,2024,2
71,1816.2,2024,2
72,1802.0,2024,2
73,2041.6,2024,2
74,2079.454545454545,2024,2
75,1027.875,2024,2
76,5194.0,2024,2
77,7700.0,2024,2
78,1007.1428571428572,2024,2
79,3303.0,2024,2
80,500.0,2024,2
81,3000.0,2024,2
82,200.0,2024,2
83,100.0,2024,2
84,,2024,2
85,30000.0,2024,2
86,,2024,2
87,,2024,2
88,2680.0,2024,2
89,,2024,2
90,,2024,2
91,,2024,2
92,,2024,2
93,,2024,2
94,,2024,2
95,,2024,2
96,,2024,2
97,,2024,2
99,,2024,2
100,,2024,2
101,,2024,2
113,,2024,2
0,,2024,3
1,,2024,3
2,,2024,3
3,,2024,3
4,,2024,3
5,,2024,3
6,,2024,3
7,,2024,3
8,,2024,3
9,,2024,3
10,,2024,3
11,,2024,3
12,,2024,3
13,,2024,3
14,388.0,2024,3
15,433.3333333333333,2024,3
16,534.2352941176471,2024,3
17,884.3611111111111,2024,3
18,960.0641025641024,2024,3
19,1063.5777777777778,2024,3
20,978.2043010752687,2024,3
21,1281.1703703703704,2024,3
22,1293.0,2024,3
23,1325.3776223776224,2024,3
24,1510.6374269005848,2024,3
25,1585.361344537815,2024,3
26,1564.847058823529,2024,3
27,1773.9195402298851,2024,3
28,1919.9653179190752,2024,3
29,1991.488764044944,2024,3
30,1823.972375690608,2024,3
31,2530.224242424242,2024,3
32,2168.6761363636365,2024,3
33,2505.282894736842,2024,3
34,1824.9157894736843,2024,3
35,2188.777777777778,2024,3
36,2269.5263157894738,2024,3
37,2347.271794871795,2024,3
38,2180.6666666666665,2024,3
39,2609.525139664805,2024,3
40,2287.0904522613064,2024,3
41,2929.8882352941177,2024,3
42,2321.7817258883247,2024,3
43,2920.319587628866,2024,3
44,2354.3204419889503,2024,3
45,2178.658823529412,2024,3
46,2052.797385620915,2024,3
47,2615.78,2024,3
48,2078.974358974359,2024,3
49,2147.1917808219177,2024,3
50,2115.34375,2024,3
51,2077.967320261438,2024,3
52,2395.644927536232,2024,3
53,2303.664335664336,2024,3
54,2092.503703703704,2024,3
55,3181.230769230769,2024,3
56,2551.5772357723577,2024,3
57,2679.559701492537,2024,3
58,2161.8214285714284,2024,3
59,2810.955056179775,2024,3
60,2019.4722222222224,2024,3
61,1673.4237288135594,2024,3
62,1989.372881355932,2024,3
63,2482.9411764705883,2024,3
64,2150.915254237288,2024,3
65,2019.0416666666667,2024,3
66,3796.117647058824,2024,3
67,1758.0,2024,3
68,2976.2,2024,3
69,4146.0,2024,3
70,1958.2,2024,3
71,2961.1111111111118,2024,3
72,1402.5,2024,3
73,2238.266666666667,2024,3
74,707.75,2024,3
75,2087.5,2024,3
76,2950.222222222222,2024,3
77,9347.0,2024,3
78,1322.4,2024,3
79,2309.0,2024,3
80,566.5,2024,3
81,,2024,3
82,5000.0,2024,3
83,800.0,2024,3
84,,2024,3
85,10806.666666666666,2024,3
86,,2024,3
87,300.0,2024,3
88,150.0,2024,3
89,,2024,3
90,,2024,3
91,,2024,3
92,,2024,3
93,,2024,3
94,,2024,3
95,,2024,3
96,,2024,3
97,,2024,3
99,,2024,3
100,,2024,3
102,,2024,3
103,,2024,3
113,,2024,3
0,,2024,4
1,,2024,4
2,,2024,4
3,,2024,4
4,,2024,4
5,,2024,4
6,,2024,4
7,,2024,4
8,,2024,4
9,,2024,4
10,,2024,4
11,,2024,4
12,,2024,4
13,,2024,4
14,302.0,2024,4
15,425.7142857142857,2024,4
16,574.1176470588235,2024,4
17,769.3461538461538,2024,4
18,948.45,2024,4
19,1050.84375,2024,4
20,981.0392156862744,2024,4
21,1225.784,2024,4
22,1406.64,2024,4
23,1323.536231884058,2024,4
24,1538.074712643678,2024,4
25,1419.9851851851852,2024,4
26,1983.7682926829268,2024,4
27,1745.258064516129,2024,4
28,2233.310975609756,2024,4
29,1965.2134831460676,2024,4
30,1894.2848484848485,2024,4
31,2513.531073446328,2024,4
32,1915.8837209302328,2024,4
33,2665.058823529412,2024,4
34,2111.1122994652405,2024,4
35,2622.777108433735,2024,4
36,2191.879781420765,2024,4
37,2362.0,2024,4
38,2424.379487179487,2024,4
39,2484.7244897959185,2024,4
40,2202.3399014778324,2024,4
41,3949.785310734463,2024,4
42,2141.665,2024,4
43,2948.2680412371133,2024,4
44,3488.969072164949,2024,4
45,2006.248322147651,2024,4
46,2147.844827586207,2024,4
47,2210.25625,2024,4
48,2109.9142857142856,2024,4
49,2725.551020408164,2024,4
50,1991.0064935064936,2024,4
51,2432.56338028169,2024,4
52,2526.953020134228,2024,4
53,2480.255319148936,2024,4
54,1966.0579710144928,2024,4
55,3348.189189189189,2024,4
56,2831.236220472441,2024,4
57,2736.0074074074078,2024,4
58,2836.2053571428573,2024,4
59,2675.6666666666665,2024,4
60,2619.4523809523807,2024,4
61,1615.3333333333333,2024,4
62,1791.9310344827586,2024,4
63,3279.107692307692,2024,4
64,2770.2075471698117,2024,4
65,2423.053571428572,2024,4
66,1657.6969696969695,2024,4
67,1487.25,2024,4
68,3322.181818181818,2024,4
69,6061.88,2024,4
70,3976.705882352941,2024,4
71,3923.0476190476193,2024,4
72,1113.2307692307693,2024,4
73,5628.133333333333,2024,4
74,1421.1666666666667,2024,4
75,2109.8,2024,4
76,2901.6666666666665,2024,4
77,8382.4,2024,4
78,1266.6666666666667,2024,4
79,1337.5,2024,4
80,5000.0,2024,4
81,600.0,2024,4
82,8000.0,2024,4
83,700.0,2024,4
84,5000.0,2024,4
85,1420.0,2024,4
86,,2024,4
87,,2024,4
88,,2024,4
89,1400.0,2024,4
90,,2024,4
91,50.0,2024,4
92,,2024,4
93,,2024,4
94,,2024,4
95,,2024,4
96,,2024,4
97,,2024,4
98,,2024,4
99,,2024,4
100,,2024,4
102,,2024,4
103,,2024,4
104,,2024,4
0,,2025,1
1,,2025,1
2,,2025,1
3,,2025,1
4,,2025,1
5,,2025,1
6,,2025,1
7,,2025,1
8,,2025,1
9,,2025,1
10,,2025,1
11,,2025,1
12,,2025,1
13,,2025,1
14,455.0,2025,1
15,420.0,2025,1
16,650.7777777777778,2025,1
17,670.7407407407408,2025,1
18,1015.9814814814816,2025,1
19,1086.584269662921,2025,1
20,1146.76,2025,1
21,1284.2363636363636,2025,1
22,1321.9920634920634,2025,1
23,1418.7083333333333,2025,1
24,1656.013422818792,2025,1
25,1682.8529411764705,2025,1
26,2324.4050632911394,2025,1
27,2020.3245033112585,2025,1
28,2871.292517006803,2025,1
29,2521.431506849315,2025,1
30,2133.1486486486488,2025,1
31,2702.7902097902097,2025,1
32,2232.6975308641977,2025,1
33,2670.4880952380954,2025,1
34,2206.059171597633,2025,1
35,2640.432098765432,2025,1
36,2740.412429378531,2025,1
37,2397.605882352941,2025,1
38,2409.6304347826085,2025,1
39,2564.320652173913,2025,1
40,3086.980487804878,2025,1
41,2824.4,2025,1
42,3144.016666666667,2025,1
43,2632.139037433155,2025,1
44,2881.6847826086955,2025,1
45,2488.788461538461,2025,1
46,2115.627027027027,2025,1
47,2316.567901234568,2025,1
48,2131.727891156462,2025,1
49,2589.90977443609,2025,1
50,2415.9794520547944,2025,1
51,2445.830065359477,2025,1
52,2739.834645669291,2025,1
53,2856.1953125,2025,1
54,2142.4263565891474,2025,1
55,3364.2549019607845,2025,1
56,3287.010752688172,2025,1
57,2749.6168224299067,2025,1
58,2460.803921568628,2025,1
59,3315.788888888889,2025,1
60,2509.333333333333,2025,1
61,3283.1521739130435,2025,1
62,2313.245283018868,2025,1
63,3265.469387755102,2025,1
64,3066.769230769231,2025,1
65,2600.906976744186,2025,1
66,2647.866666666667,2025,1
67,1875.8260869565215,2025,1
68,2377.428571428572,2025,1
69,9420.333333333334,2025,1
70,5715.666666666667,2025,1
71,4502.470588235294,2025,1
72,2313.1111111111118,2025,1
73,5613.533333333334,2025,1
74,1727.6923076923076,2025,1
75,1064.857142857143,2025,1
76,3897.8,2025,1
77,2906.5,2025,1
78,4000.0,2025,1
79,1733.3333333333333,2025,1
80,3308.333333333333,2025,1
81,300.0,2025,1
82,,2025,1
83,772.6666666666666,2025,1
84,2502.6666666666665,2025,1
85,,2025,1
86,,2025,1
87,200.0,2025,1
88,,2025,1
89,200.0,2025,1
90,,2025,1
91,,2025,1
92,,2025,1
93,,2025,1
94,,2025,1
95,,2025,1
96,,2025,1
97,,2025,1
98,,2025,1
99,,2025,1
100,,2025,1
101,,2025,1
102,,2025,1
104,,2025,1
0,,2025,2
1,,2025,2
2,,2025,2
3,,2025,2
4,,2025,2
5,,2025,2
6,,2025,2
7,,2025,2
8,,2025,2
9,,2025,2
10,,2025,2
11,,2025,2
12,,2025,2
13,,2025,2
14,440.0,2025,2
15,528.25,2025,2
16,506.875,2025,2
17,645.5,2025,2
18,1131.6923076923076,2025,2
19,1149.639175257732,2025,2
20,1321.990099009901,2025,2
21,1274.0701754385964,2025,2
22,1405.27868852459,2025,2
23,1551.9767441860463,2025,2
24,1622.966101694915,2025,2
25,2070.936305732484,2025,2
26,1731.7517730496454,2025,2
27,2172.203821656051,2025,2
28,2661.043795620438,2025,2
29,2313.553459119497,2025,2
30,2775.3161290322582,2025,2
31,1944.5034965034963,2025,2
32,2674.428571428572,2025,2
33,2511.21387283237,2025,2
34,2477.6625766871166,2025,2
35,2499.108695652174,2025,2
36,2887.229299363057,2025,2
37,2316.131868131868,2025,2
38,2195.7844311377244,2025,2
39,2421.050279329609,2025,2
40,2930.5124378109454,2025,2
41,3482.9223300970875,2025,2
42,3259.78640776699,2025,2
43,2636.680473372781,2025,2
44,2619.1153846153848,2025,2
45,3402.973958333333,2025,2
46,2035.5460122699387,2025,2
47,2373.2625698324023,2025,2
48,3130.211678832117,2025,2
49,2414.567164179105,2025,2
50,2626.768707482993,2025,2
51,2388.5642857142857,2025,2
52,2452.4375,2025,2
53,3190.664122137405,2025,2
54,2275.745283018868,2025,2
55,2713.8349514563106,2025,2
56,2616.2391304347825,2025,2
57,2428.923076923077,2025,2
58,2594.1322314049585,2025,2
59,3412.8863636363635,2025,2
60,2160.960396039604,2025,2
61,3254.4193548387098,2025,2
62,2337.8939393939395,2025,2
63,2955.2363636363634,2025,2
64,2435.0338983050847,2025,2
65,2831.877551020408,2025,2
66,2279.3714285714286,2025,2
67,2208.1052631578946,2025,2
68,3083.4666666666667,2025,2
69,4461.75,2025,2
70,7796.047619047619,2025,2
71,5234.666666666667,2025,2
72,4840.125,2025,2
73,3856.0,2025,2
74,2141.230769230769,2025,2
75,3455.555555555556,2025,2
76,3700.0,2025,2
77,1858.0,2025,2
78,3208.333333333333,2025,2
79,1220.0,2025,2
80,1272.6666666666667,2025,2
81,,2025,2
82,,2025,2
83,2900.0,2025,2
84,250.0,2025,2
85,700.0,2025,2
86,,2025,2
87,5050.0,2025,2
88,,2025,2
89,,2025,2
90,,2025,2
91,,2025,2
92,,2025,2
93,,2025,2
94,,2025,2
95,,2025,2
96,,2025,2
97,,2025,2
98,,2025,2
99,,2025,2
100,,2025,2
101,,2025,2
103,,2025,2
104,,2025,2
0,,2025,3
1,,2025,3
2,,2025,3
3,,2025,3
4,,2025,3
5,,2025,3
6,,2025,3
7,,2025,3
8,,2025,3
9,,2025,3
10,,2025,3
11,,2025,3
12,,2025,3
13,,2025,3
14,510.0,2025,3
15,517.5,2025,3
16,602.5,2025,3
17,702.9032258064516,2025,3
18,948.2333333333332,2025,3
19,1212.1,2025,3
20,1244.054347826087,2025,3
21,1222.962962962963,2025,3
22,1501.7719298245613,2025,3
23,1404.1880341880342,2025,3
24,1719.5906040268455,2025,3
25,1837.3351955307264,2025,3
26,2008.4625850340133,2025,3
27,2281.527607361963,2025,3
28,2352.68085106383,2025,3
29,2150.858974358974,2025,3
30,2331.08024691358,2025,3
31,2510.5324675324678,2025,3
32,2596.7289156626507,2025,3
33,2645.635294117647,2025,3
34,2363.243093922652,2025,3
35,2378.3314606741574,2025,3
36,2526.369318181818,2025,3
37,2408.4458598726114,2025,3
38,2413.3016759776538,2025,3
39,2626.151162790697,2025,3
40,2837.958333333333,2025,3
41,3340.9533678756475,2025,3
42,3123.263736263736,2025,3
43,2843.0854271356784,2025,3
44,2917.063157894737,2025,3
45,3908.0476190476193,2025,3
46,2394.7423312883434,2025,3
47,2613.832402234637,2025,3
48,2228.116129032258,2025,3
49,2507.648854961832,2025,3
50,2608.6619718309857,2025,3
51,2074.8310810810813,2025,3
52,2723.1532846715327,2025,3
53,2738.34375,2025,3
54,2813.1293103448274,2025,3
55,2234.672,2025,3
56,2639.844036697248,2025,3
57,2095.234042553192,2025,3
58,2042.0672268907565,2025,3
59,2501.848484848485,2025,3
60,3005.06,2025,3
61,3713.415384615385,2025,3
62,3901.5593220338974,2025,3
63,2566.020833333333,2025,3
64,3581.18,2025,3
65,2996.4651162790697,2025,3
66,1687.022222222222,2025,3
67,1798.24,2025,3
68,4172.454545454545,2025,3
69,3464.315789473684,2025,3
70,2069.7,2025,3
71,5416.769230769231,2025,3
72,3548.375,2025,3
73,4893.166666666667,2025,3
74,7789.75,2025,3
75,4445.428571428572,2025,3
76,4203.272727272727,2025,3
77,2927.25,2025,3
78,793.6,2025,3
79,3750.0,2025,3
80,2054.5,2025,3
81,600.0,2025,3
82,10000.0,2025,3
83,,2025,3
84,1259.0,2025,3
85,300.0,2025,3
86,,2025,3
87,20000.0,2025,3
88,799.0,2025,3
89,10000.0,2025,3
90,,2025,3
91,,2025,3
92,,2025,3
93,,2025,3
94,,2025,3
95,,2025,3
96,,2025,3
97,,2025,3
98,,2025,3
99,,2025,3
101,,2025,3
103,,2025,3
104,,2025,3
0,,2025,4
1,,2025,4
2,,2025,4
3,,2025,4
4,,2025,4
5,,2025,4
6,,2025,4
7,,2025,4
8,,2025,4
9,,2025,4
10,,2025,4
11,,2025,4
12,,2025,4
13,,2025,4
14,500.0,2025,4
15,328.1818181818182,2025,4
16,601.3333333333334,2025,4
17,873.4545454545455,2025,4
18,987.1911764705884,2025,4
19,1314.554347826087,2025,4
20,1317.542553191489,2025,4
21,1302.0336134453785,2025,4
22,1500.9426229508197,2025,4
23,1590.0894308943089,2025,4
24,1682.4590163934429,2025,4
25,2116.9485714285715,2025,4
26,2059.590604026845,2025,4
27,2352.548780487805,2025,4
28,2029.6143790849676,2025,4
29,2237.4295302013425,2025,4
30,2405.576470588235,2025,4
31,2572.86,2025,4
32,2952.85549132948,2025,4
33,2782.815286624204,2025,4
34,2181.931818181818,2025,4
35,2613.0614525139663,2025,4
36,2382.1132075471696,2025,4
37,2415.6725146198837,2025,4
38,2576.806818181818,2025,4
39,2993.17766497462,2025,4
40,2825.0315315315315,2025,4
41,3494.4576271186443,2025,4
42,3052.59900990099,2025,4
43,2720.1625615763546,2025,4
44,3121.641304347826,2025,4
45,3940.848039215686,2025,4
46,3704.5125,2025,4
47,2986.3368421052637,2025,4
48,3101.311377245509,2025,4
49,2269.131386861314,2025,4
50,3116.98717948718,2025,4
51,2797.0185185185187,2025,4
52,3006.3846153846152,2025,4
53,2219.7241379310344,2025,4
54,3311.504424778761,2025,4
55,2651.456,2025,4
56,2512.2924528301887,2025,4
57,2211.87,2025,4
58,2136.196721311476,2025,4
59,2999.47191011236,2025,4
60,2993.54,2025,4
61,2875.551282051282,2025,4
62,4892.551724137931,2025,4
63,3242.3,2025,4
64,4347.054545454545,2025,4
65,1886.162162162162,2025,4
66,2523.063829787234,2025,4
67,7278.0,2025,4
68,2507.125,2025,4
69,4267.619047619048,2025,4
70,2617.9,2025,4
71,4777.555555555556,2025,4
72,5250.857142857143,2025,4
73,2872.125,2025,4
74,4937.818181818182,2025,4
75,9200.0,2025,4
76,4000.0,2025,4
77,1373.3333333333333,2025,4
78,2120.0,2025,4
79,2620.0,2025,4
80,4933.333333333333,2025,4
81,562.6666666666666,2025,4
82,7000.0,2025,4
83,,2025,4
84,210.0,2025,4
85,600.0,2025,4
86,,2025,4
87,,2025,4
88,,2025,4
89,3000.0,2025,4
90,,2025,4
91,1200.0,2025,4
92,,2025,4
93,,2025,4
94,,2025,4
95,,2025,4
96,8000.0,2025,4
97,,2025,4
98,,2025,4
99,,2025,4
100,,2025,4
103,,2025,4
107,,2025,4
